1088129,4.4029,4.7321,4.2621,4.1171,3.1275,4.8165,4.9906,5.3479,4.5308,5.0803,4.8295
279955114,0.0430,0.2096,0.0000,0.0000,0.0000,0.2878,0.7825,0.0000,0.3884,0.0000,0.3800
1106283,4.3506,4.6133,4.1366,4.2998,3.7135,4.7595,4.6121,4.5533,5.1245,5.4543,5.3382
1089539,0.1022,0.3207,0.1415,0.0668,0.1292,0.4125,1.1947,0.6131,0.4370,0.4866,1.0164
280021717,0.4029,0.1802,0.0970,0.3027,0.0025,0.5874,0.7130,0.5595,0.9912,0.6567,0.2791
279973262,0.2873,0.6404,0.1269,0.4191,0.3233,0.2782,0.8329,0.5551,0.5711,0.8202,0.7333
1097010,2.4322,2.7876,2.4097,3.1475,2.1897,3.7133,3.9305,4.5584,5.1994,4.6719,5.9456
1090683,3.9789,4.7014,4.3282,3.6913,3.4251,4.3757,4.5338,4.4009,4.3498,3.9628,4.4338
279816383,0.0000,0.4320,0.0841,0.1824,0.0000,0.2195,0.4875,0.0902,0.4238,0.6232,0.0997
280004685,0.0333,0.0823,0.0537,0.0163,0.0000,0.0776,0.2086,0.0907,0.0644,0.0892,0.0539
1100879,2.1019,2.6830,2.2355,1.9131,2.4463,2.4332,3.1525,2.7787,2.8597,3.0089,3.3195
279812077,0.0434,0.0807,0.0707,0.3037,0.0551,0.5553,0.9530,0.7959,0.9322,1.1534,1.2985
1091552,3.7166,4.4949,3.6679,3.6486,3.3448,4.1297,4.2899,4.5765,3.9844,4.3249,3.7870
1096767,2.7916,2.5302,2.6279,2.2308,2.3938,3.2489,3.7462,3.9472,4.2160,3.4939,4.2698
279897461,0.0000,0.1392,0.0000,0.2418,0.1413,0.0889,0.3908,0.1696,0.5198,0.3159,0.3210
1090925,2.8557,2.8905,2.4172,2.6204,2.1496,3.1130,3.3916,3.5053,3.1655,2.7973,2.5822
1096539,0.0576,0.0246,0.0216,0.0000,0.0000,0.1156,0.1451,0.0975,0.2461,0.0546,0.1981
1097864,0.9774,0.9489,0.8759,0.6301,1.0408,1.4511,1.8872,1.6960,1.7883,1.1086,1.3293
280073211,0.0000,0.0000,0.0000,0.0000,0.0000,0.1395,0.5536,0.3081,0.5239,0.0000,0.1223
1091886,1.0651,1.4541,1.1989,1.3565,0.7962,1.3653,1.6287,1.5299,1.7661,0.9912,1.0343
1094881,2.5009,2.6270,2.2907,2.8603,2.5901,2.7684,3.0209,2.7744,3.0661,2.8785,2.6162
279881356,0.3745,1.0533,1.1636,0.6666,0.5885,1.7420,1.3588,1.3082,1.1675,1.4031,1.1800
280076146,3.7995,4.3242,3.8062,4.0134,4.2710,4.7083,4.8331,5.3591,5.8999,4.2082,5.3777
279665764,0.0000,1.2362,0.0000,0.0000,0.6826,1.1683,2.5028,1.7519,1.1622,2.5712,2.5233
1094961,3.2527,3.1291,3.0817,3.0988,2.7926,3.4633,3.4481,3.5537,3.7653,3.8663,3.7266
1090742,0.8317,1.9645,1.5289,1.4863,1.5989,2.0191,2.5790,2.9775,2.2813,1.7136,1.7626
1087288,1.7177,2.0264,1.6013,1.9110,1.7332,2.2631,2.1772,2.0639,1.8721,1.8465,1.9849
279710751,0.0000,0.5082,0.0000,0.0000,0.5149,1.3731,1.1995,1.3466,3.2240,0.6889,1.2538
279955948,1.3250,0.9051,1.0794,1.2166,0.8983,2.4220,2.7021,2.7573,3.0173,1.3530,1.9434
279703709,0.1439,1.0989,0.5931,0.3805,0.4116,1.2542,3.0145,1.6472,0.8115,1.6908,1.0442
1091450,0.0000,0.0374,0.0000,0.0000,0.0000,0.0000,0.1118,0.0277,0.0648,0.0539,0.0000
1103436,0.7268,0.9650,0.9582,0.6499,0.8322,0.8341,1.1534,0.9187,1.2093,0.9533,0.9308
1091771,0.8943,1.3025,1.0934,1.3990,1.0767,2.5962,2.1085,2.0168,1.7018,1.8715,1.5875
1099550,3.1847,3.2113,2.8703,3.2590,3.1641,3.4004,3.7468,3.5477,3.3750,3.4721,3.3543
280018656,1.3619,1.7084,1.4023,1.6114,1.7241,2.0873,2.0633,2.3349,2.2629,2.4652,1.9968
279908791,0.2285,0.3683,0.3078,0.4308,0.3382,0.6307,0.8149,0.6776,0.4478,0.6789,0.5796
280011030,0.0000,1.3184,0.3570,0.1681,0.4640,0.5381,1.3497,0.4381,0.7974,0.3889,0.7654
1097317,0.4592,0.7105,0.5665,0.5854,0.3444,1.0883,0.6183,0.5621,1.2276,0.8556,0.8436
1088073,0.5274,0.9537,0.7151,1.3022,0.3931,1.4161,1.4839,2.0071,1.3104,1.0229,1.6073
1094696,0.3568,0.2768,0.1568,0.4267,0.4947,1.4328,1.4217,1.5295,1.6375,1.2442,1.9853
1101402,0.2860,1.5694,0.6691,0.8115,0.7957,1.6113,1.6520,2.4532,1.9706,2.1845,3.1937
280136247,1.0669,1.6150,1.1573,1.4095,1.0438,1.5570,1.4719,1.7211,1.3031,1.3977,1.5666
1092696,2.7990,3.9006,3.4540,2.9929,3.4240,3.7049,3.7204,3.8917,3.7212,3.8717,3.9810
279932813,0.0000,0.8052,0.7906,0.7623,0.8994,1.1805,2.5930,2.0536,2.0803,1.3398,0.6674
1101200,1.2968,1.5855,1.2271,0.9849,0.7320,1.8866,2.0320,2.1342,1.4633,1.8284,1.3064
1086895,3.0221,3.1321,2.6400,3.0838,2.9716,3.4021,3.3977,3.4697,3.5841,2.9025,3.1926
280093220,4.5411,4.8656,4.5158,4.0532,4.6417,4.9926,5.7420,5.8836,5.3082,5.4819,5.2937
280086453,0.5027,1.7601,1.1497,0.8245,1.3074,2.0083,1.9587,2.1861,1.5125,2.1302,2.1235
1092761,1.8285,2.0629,1.8573,1.8043,2.3687,2.7798,3.1074,2.9647,2.7548,2.6789,2.8980
279664168,0.0000,0.6256,0.0000,0.4462,0.0000,1.6920,1.5874,1.2359,0.4462,0.5745,1.5092
279765700,0.6101,1.0408,0.7487,0.5947,0.6577,0.5950,1.2875,1.4026,1.8524,0.8004,1.0591
279847403,0.2591,1.1187,0.0593,0.2705,0.5498,0.9627,0.8357,0.9527,0.6891,0.7427,1.0590
280132567,1.5593,2.7993,2.3315,1.8109,2.8131,3.3060,3.4088,4.4160,4.2536,3.0718,3.5351
279981968,0.0000,0.0000,0.0000,0.0000,0.0000,0.2067,0.3233,0.0000,0.4041,0.0000,0.1746
1096922,0.5291,0.9052,0.6068,0.6932,0.8721,1.2597,1.4924,1.3702,0.9621,1.3936,1.1339
1089400,1.7691,2.4733,2.1106,2.0025,2.0022,2.4522,2.7403,2.4942,2.0802,2.6494,2.2646
1098200,0.6021,1.1074,0.9120,1.8465,1.4261,3.4233,2.7176,2.7017,3.2086,3.0018,3.8930
279859544,0.0000,0.5530,0.0171,0.4443,0.0775,0.8618,1.8260,0.4020,0.3753,0.3680,0.7941
1103507,2.1350,2.4777,1.9817,2.3136,2.6491,2.9928,3.2081,3.0450,2.8229,2.9867,3.1838
280073869,4.6975,4.6268,5.0073,4.8727,3.1803,4.8928,5.6210,5.4324,5.8406,4.5503,5.0333
1094288,3.2495,3.2664,2.8001,3.2937,3.1271,3.4718,3.5191,3.5984,3.8033,3.8970,3.5716
280110981,0.7853,2.4922,1.1106,2.4074,2.5629,3.0209,3.6267,3.2824,3.0254,2.0613,2.6120
279933989,0.9545,1.8974,0.5811,0.7735,0.1936,3.4017,5.3499,3.4685,1.1645,3.8204,2.8391
1108480,0.0000,0.1552,0.0471,0.1595,0.0000,0.1466,0.1587,0.1163,0.1534,0.0000,0.1284
279882556,0.0000,0.0000,0.0000,0.0000,0.0000,0.1437,0.2460,0.0413,0.1293,0.0000,0.1365
279869262,3.2434,3.6690,3.2636,2.7626,2.7987,3.6269,4.1138,4.1000,3.4025,3.8120,3.4023
1093225,3.5747,3.8786,3.5851,3.8334,3.6496,4.1668,3.9213,4.1165,4.1068,4.4376,4.0953
279760049,1.8761,3.3641,2.3440,2.2692,1.6214,3.2397,2.7054,4.4519,3.4498,2.5956,3.6844
279906462,0.0000,0.0000,0.0000,0.0000,0.0000,0.1668,0.1374,0.1325,0.1746,0.0000,0.0750
279808322,0.0000,0.0000,0.0249,0.0000,0.0000,0.1525,0.5724,0.0417,0.4385,0.0000,0.3117
1094822,2.8460,2.9866,2.7858,3.2826,3.2365,3.8207,3.9375,3.8821,3.8554,4.1139,4.0991
279900756,0.5716,1.8771,1.0275,1.1249,1.4570,0.9808,1.7842,1.6481,2.5205,2.0337,1.7352
1093046,0.9963,1.2773,0.9909,1.7847,0.2593,1.6436,1.8973,1.8109,2.2805,1.1596,0.8520
1087256,0.0000,0.1972,0.0156,0.1933,0.0686,0.2996,0.2345,0.1263,0.2259,0.2397,0.0573
279990450,0.6415,1.1096,0.7889,1.0537,0.7950,1.2778,1.1159,1.3377,1.3588,0.7878,1.5675
279830461,0.1348,0.4949,0.1408,0.0000,0.0000,0.2312,0.9700,0.4488,0.3626,0.0000,0.5413
279982077,1.3377,2.0538,2.1654,2.3579,1.5596,2.3947,2.8460,2.4666,2.2760,3.0553,2.3492
1096249,3.4278,2.6624,2.7064,2.9795,1.9969,3.4649,4.0523,3.9079,4.5025,3.0856,3.3774
280026172,0.0894,0.6061,0.1902,0.5202,0.3624,0.5018,0.4542,0.3074,0.7438,0.6108,0.4804
280099084,0.0386,0.1180,0.1630,0.0189,0.0248,0.3298,0.4778,0.3378,0.3054,0.0696,0.1162
1093538,5.1943,5.0965,5.1278,5.3944,4.6312,5.9422,5.6833,5.5893,5.8817,5.0171,5.5105
1096343,2.8953,3.9147,3.1927,3.2733,3.3275,3.8909,3.5758,3.8902,3.6262,4.0655,4.1078
1088791,1.2809,1.4317,1.0003,1.3775,1.2716,1.6795,1.8855,1.8297,1.5142,1.5267,1.3385
1102541,1.0954,1.9934,1.5554,2.3224,1.0161,3.0982,3.0092,3.4629,3.3515,0.8390,2.6333
1098104,0.0000,0.0000,0.0000,0.0092,0.0000,0.0113,0.0364,0.0089,0.0352,0.0173,0.0000
1096719,2.7201,3.3224,2.8717,3.0407,2.4592,3.7892,3.4440,4.5039,3.9656,4.3440,4.7043
1097416,2.5914,4.4104,3.7979,3.9550,3.9178,5.7600,4.8231,5.6838,5.7189,6.8260,6.2183
280112801,3.4186,4.7483,3.9873,3.4061,3.4575,3.7954,4.5946,4.0996,3.9053,4.2610,4.0967
280088207,0.7188,1.8756,0.8686,0.7042,1.0591,2.0332,2.4839,2.0946,1.0242,1.8826,2.0414
1106306,1.1556,1.6499,1.4115,1.1824,1.6651,2.0791,2.8274,1.8125,2.0489,2.0787,2.9495
1097623,0.0000,0.0515,0.0452,0.0000,0.0000,0.0245,0.1159,0.0809,0.0756,0.0000,0.0423
1092775,2.9131,3.6975,3.2306,3.2155,3.5156,3.8623,3.7353,4.3363,4.7206,4.0709,3.4740
1107944,0.1634,0.6281,0.1790,0.1918,0.3101,0.4987,0.7473,0.5563,0.3324,0.2837,0.6575
